"TaxaID","genome_composition","serotype","genotype"
1788294,"I: dsDNA","",""
1498170,"I: dsDNA","",""
2498616,"I: dsDNA","",""
2269380,"I: dsDNA","",""
1805466,"I: dsDNA","",""
1805467,"I: dsDNA","",""
1983789,"I: dsDNA","",""
2282173,"I: dsDNA","",""
2079534,"I: dsDNA","",""
1897641,"I: dsDNA","",""
2736188,"I: dsDNA","",""
1852627,"I: dsDNA","",""
526118,"I: dsDNA","",""
2283033,"I: dsDNA","",""
2163631,"I: dsDNA","",""
1932882,"I: dsDNA","",""
1927014,"I: dsDNA","",""
1961914,"I: dsDNA","",""
1279083,"I: dsDNA","",""
942165,"I: dsDNA","",""
2201462,"I: dsDNA","",""
1562076,"I: dsDNA","",""
1204538,"I: dsDNA","",""
1873993,"I: dsDNA","",""
2163970,"I: dsDNA","",""
1983557,"I: dsDNA","",""
2024247,"I: dsDNA","",""
1907782,"I: dsDNA","",""
1907783,"I: dsDNA","",""
1770232,"I: dsDNA","",""
2268396,"I: dsDNA","",""
532077,"I: dsDNA","",""
1041524,"I: dsDNA","",""
1647374,"I: dsDNA","",""
1932361,"I: dsDNA","",""
1932362,"I: dsDNA","",""
2282629,"I: dsDNA","",""
2282630,"I: dsDNA","",""
2282631,"I: dsDNA","",""
1985726,"I: dsDNA","",""
674082,"I: dsDNA","",""
1701804,"I: dsDNA","",""
1671396,"I: dsDNA","",""
1882400,"I: dsDNA","",""
1897431,"I: dsDNA","",""
1897430,"I: dsDNA","",""
1907781,"I: dsDNA","",""
1958964,"I: dsDNA","",""
2066504,"I: dsDNA","",""
2492437,"I: dsDNA","",""
2488949,"I: dsDNA","",""
2562178,"I: dsDNA","",""
2024251,"I: dsDNA","",""
1536611,"I: dsDNA","",""
1610508,"I: dsDNA","",""
1636313,"I: dsDNA","",""
1636314,"I: dsDNA","",""
1852630,"I: dsDNA","",""
1871708,"I: dsDNA","",""
2301650,"I: dsDNA","",""
529929,"I: dsDNA","",""
1805464,"I: dsDNA","",""
1805465,"I: dsDNA","",""
1897434,"I: dsDNA","",""
10759,"I: dsDNA","",""
1075774,"I: dsDNA","",""
1662463,"I: dsDNA","",""
110457,"I: dsDNA","",""
2024248,"I: dsDNA","",""
1636315,"I: dsDNA","",""
532076,"I: dsDNA","",""
2340717,"I: dsDNA","",""
1527506,"I: dsDNA","",""
2053563,"I: dsDNA","",""
2079317,"I: dsDNA","",""
2530019,"I: dsDNA","",""
1239382,"I: dsDNA","",""
2315471,"I: dsDNA","",""
2340719,"I: dsDNA","",""
2528528,"I: dsDNA","",""
10760,"I: dsDNA","",""
866889,"I: dsDNA","",""
1176765,"I: dsDNA","",""
1176766,"I: dsDNA","",""
227720,"I: dsDNA","",""
1176767,"I: dsDNA","",""
2099356,"I: dsDNA","",""
2268591,"I: dsDNA","",""
1837842,"I: dsDNA","",""
2736189,"I: dsDNA","",""
2175295,"I: dsDNA","",""
1195074,"I: dsDNA","",""
1176434,"I: dsDNA","",""
988656,"I: dsDNA","",""
2041489,"I: dsDNA","",""
2749426,"I: dsDNA","",""
445692,"I: dsDNA","",""
885867,"I: dsDNA","",""
444875,"I: dsDNA","",""
382275,"I: dsDNA","",""
1292086,"I: dsDNA","",""
2908095,"I: dsDNA","",""
2905923,"I: dsDNA","",""
444876,"I: dsDNA","",""
382273,"I: dsDNA","",""
2914003,"I: dsDNA","",""
2741077,"I: dsDNA","",""
943335,"I: dsDNA","",""
2006930,"I: dsDNA","",""
2005054,"I: dsDNA","",""
1273711,"I: dsDNA","",""
1415145,"I: dsDNA","",""
2713256,"I: dsDNA","",""
326036,"I: dsDNA","",""
2059858,"I: dsDNA","",""
2681608,"I: dsDNA","",""
487152,"I: dsDNA","",""
2911442,"I: dsDNA","",""
2911443,"I: dsDNA","",""
2681195,"I: dsDNA","",""
1498171,"I: dsDNA","",""
2919550,"I: dsDNA","",""
2588090,"I: dsDNA","",""
1211285,"I: dsDNA","",""
947066,"I: dsDNA","",""
12360,"I: dsDNA","",""
2681609,"I: dsDNA","",""
2908098,"I: dsDNA","",""
2908097,"I: dsDNA","",""
2911440,"I: dsDNA","",""
2908111,"I: dsDNA","",""
1347760,"I: dsDNA","",""
1211286,"I: dsDNA","",""
1147044,"I: dsDNA","",""
1168613,"I: dsDNA","",""
2500557,"I: dsDNA","",""
1636204,"I: dsDNA","",""
1636205,"I: dsDNA","",""
106284,"I: dsDNA","",""
326037,"I: dsDNA","",""
2936814,"I: dsDNA","",""
2492948,"I: dsDNA","",""
1698421,"I: dsDNA","",""
379501,"I: dsDNA","",""
1589269,"I: dsDNA","",""
2911444,"I: dsDNA","",""
320843,"I: dsDNA","",""
1195086,"I: dsDNA","",""
2696345,"I: dsDNA","",""
1195068,"I: dsDNA","",""
1195071,"I: dsDNA","",""
1308897,"I: dsDNA","",""
2029631,"I: dsDNA","",""
2908152,"I: dsDNA","",""
2908096,"I: dsDNA","",""
2936818,"I: dsDNA","",""
2936813,"I: dsDNA","",""
1505026,"I: dsDNA","",""
2908114,"I: dsDNA","",""
2936817,"I: dsDNA","",""
2936816,"I: dsDNA","",""
2913981,"I: dsDNA","",""
2908115,"I: dsDNA","",""
2908151,"I: dsDNA","",""
2936815,"I: dsDNA","",""
2557555,"I: dsDNA","",""
1464127,"I: dsDNA","",""
2562362,"I: dsDNA","",""
1147042,"I: dsDNA","",""
2923002,"I: dsDNA","",""
1445715,"I: dsDNA","",""
2902839,"I: dsDNA","",""
2902881,"I: dsDNA","",""
1429791,"I: dsDNA","",""
1927024,"I: dsDNA","",""
2041522,"I: dsDNA","",""
2041524,"I: dsDNA","",""
2686232,"I: dsDNA","",""
1176425,"I: dsDNA","",""
1916120,"I: dsDNA","",""
2517961,"I: dsDNA","",""
1897540,"I: dsDNA","",""
2572317,"I: dsDNA","",""
1327769,"I: dsDNA","",""
1168593,"I: dsDNA","",""
1567470,"I: dsDNA","",""
1567483,"I: dsDNA","",""
1056832,"I: dsDNA","",""
1445714,"I: dsDNA","",""
2919546,"I: dsDNA","",""
1211284,"I: dsDNA","",""
1034124,"I: dsDNA","",""
1074829,"I: dsDNA","",""
1897548,"I: dsDNA","",""
2301608,"I: dsDNA","",""
861046,"I: dsDNA","",""
1755681,"I: dsDNA","",""
1486425,"I: dsDNA","",""
1340834,"I: dsDNA","",""
1429792,"I: dsDNA","",""
1056833,"I: dsDNA","",""
2713242,"I: dsDNA","",""
2713243,"I: dsDNA","",""
1335230,"I: dsDNA","",""
2759709,"I: dsDNA","",""
2759711,"I: dsDNA","",""
2759710,"I: dsDNA","",""
1887641,"I: dsDNA","",""
2565657,"I: dsDNA","",""
2565658,"I: dsDNA","",""
2849598,"I: dsDNA","",""
2849599,"I: dsDNA","",""
2849600,"I: dsDNA","",""
205880,"I: dsDNA","",""
2499037,"I: dsDNA","",""
2886897,"I: dsDNA","",""
2883942,"I: dsDNA","",""
2881392,"I: dsDNA","",""
2902794,"I: dsDNA","",""
1647306,"I: dsDNA","",""
1383055,"I: dsDNA","",""
1340828,"I: dsDNA","",""
2301619,"I: dsDNA","",""
2686231,"I: dsDNA","",""
1429905,"I: dsDNA","",""
1354507,"I: dsDNA","",""
1354508,"I: dsDNA","",""
1354509,"I: dsDNA","",""
1698252,"I: dsDNA","",""
1034130,"I: dsDNA","",""
373406,"I: dsDNA","",""
1882439,"I: dsDNA","",""
2762421,"I: dsDNA","",""
543152,"I: dsDNA","",""
1089137,"I: dsDNA","",""
1647301,"I: dsDNA","",""
1034151,"I: dsDNA","",""
2686233,"I: dsDNA","",""
2652422,"I: dsDNA","",""
1235690,"I: dsDNA","",""
1458710,"I: dsDNA","",""
563124,"I: dsDNA","",""
1034106,"I: dsDNA","",""
1089124,"I: dsDNA","",""
1089136,"I: dsDNA","",""
1089127,"I: dsDNA","",""
1035482,"I: dsDNA","",""
373409,"I: dsDNA","",""
213236,"I: dsDNA","",""
1235693,"I: dsDNA","",""
701455,"I: dsDNA","",""
1035484,"I: dsDNA","",""
1235694,"I: dsDNA","",""
1567476,"I: dsDNA","",""
1089133,"I: dsDNA","",""
1673886,"I: dsDNA","",""
2250422,"I: dsDNA","",""
1486403,"I: dsDNA","",""
1052671,"I: dsDNA","",""
1541820,"I: dsDNA","",""
701454,"I: dsDNA","",""
1567469,"I: dsDNA","",""
1235691,"I: dsDNA","",""
1034104,"I: dsDNA","",""
1471544,"I: dsDNA","",""
1541886,"I: dsDNA","",""
1084721,"I: dsDNA","",""
1084720,"I: dsDNA","",""
1034143,"I: dsDNA","",""
1567474,"I: dsDNA","",""
663558,"I: dsDNA","",""
1327775,"I: dsDNA","",""
1458725,"I: dsDNA","",""
1458715,"I: dsDNA","",""
1032894,"I: dsDNA","",""
663560,"I: dsDNA","",""
1089108,"I: dsDNA","",""
1536599,"I: dsDNA","",""
1034119,"I: dsDNA","",""
663553,"I: dsDNA","",""
1486471,"I: dsDNA","",""
1527494,"I: dsDNA","",""
1235692,"I: dsDNA","",""
1327766,"I: dsDNA","",""
1458713,"I: dsDNA","",""
1675554,"I: dsDNA","",""
1296647,"I: dsDNA","",""
1414748,"I: dsDNA","",""
1089107,"I: dsDNA","",""
1034149,"I: dsDNA","",""
1089113,"I: dsDNA","",""
1458709,"I: dsDNA","",""
1429903,"I: dsDNA","",""
1089122,"I: dsDNA","",""
2593350,"I: dsDNA","",""
373413,"I: dsDNA","",""
1089110,"I: dsDNA","",""
1567465,"I: dsDNA","",""
1458712,"I: dsDNA","",""
1089126,"I: dsDNA","",""
546184,"I: dsDNA","",""
591487,"I: dsDNA","",""
2483623,"I: dsDNA","",""
2664226,"I: dsDNA","",""
2560607,"I: dsDNA","",""
2928684,"I: dsDNA","",""
1089112,"I: dsDNA","",""
1675551,"I: dsDNA","",""
373414,"I: dsDNA","",""
1874015,"I: dsDNA","",""
1079896,"I: dsDNA","",""
1089123,"I: dsDNA","",""
205874,"I: dsDNA","",""
2315616,"I: dsDNA","",""
2282910,"I: dsDNA","",""
1463809,"I: dsDNA","",""
1463811,"I: dsDNA","",""
1463812,"I: dsDNA","",""
1340830,"I: dsDNA","",""
1118064,"I: dsDNA","",""
1118063,"I: dsDNA","",""
1136534,"I: dsDNA","",""
2182408,"I: dsDNA","",""
2053813,"I: dsDNA","",""
2708562,"I: dsDNA","",""
2053812,"I: dsDNA","",""
2053723,"I: dsDNA","",""
151599,"I: dsDNA","",""
1225793,"I: dsDNA","",""
1225791,"I: dsDNA","",""
1743016,"I: dsDNA","",""
1932007,"I: dsDNA","",""
1647285,"I: dsDNA","",""
2047836,"I: dsDNA","",""
2902890,"I: dsDNA","",""
2664224,"I: dsDNA","",""
1698366,"I: dsDNA","",""
2922992,"I: dsDNA","",""
1429912,"I: dsDNA","",""
1340818,"I: dsDNA","",""
2126816,"I: dsDNA","",""
2517968,"I: dsDNA","",""
1527534,"I: dsDNA","",""
1718172,"I: dsDNA","",""
1161934,"I: dsDNA","",""
1673876,"I: dsDNA","",""
2593355,"I: dsDNA","",""
1195069,"I: dsDNA","",""
1041808,"I: dsDNA","",""
1391431,"I: dsDNA","",""
1486424,"I: dsDNA","",""
1555234,"I: dsDNA","",""
2099637,"I: dsDNA","",""
1821551,"I: dsDNA","",""
2079427,"I: dsDNA","",""
1805457,"I: dsDNA","",""
2079288,"I: dsDNA","",""
1913591,"I: dsDNA","",""
1838063,"I: dsDNA","",""
2283303,"I: dsDNA","",""
2283304,"I: dsDNA","",""
2283265,"I: dsDNA","",""
2283267,"I: dsDNA","",""
2301621,"I: dsDNA","",""
2725629,"I: dsDNA","",""
2593356,"I: dsDNA","",""
2653725,"I: dsDNA","",""
2517973,"I: dsDNA","",""
2588514,"I: dsDNA","",""
1556290,"I: dsDNA","",""
2023959,"I: dsDNA","",""
2023992,"I: dsDNA","",""
2023993,"I: dsDNA","",""
2023994,"I: dsDNA","",""
2023995,"I: dsDNA","",""
2419949,"I: dsDNA","",""
2419950,"I: dsDNA","",""
2419956,"I: dsDNA","",""
2419958,"I: dsDNA","",""
2419965,"I: dsDNA","",""
2070181,"I: dsDNA","",""
1838064,"I: dsDNA","",""
1519999,"I: dsDNA","",""
1965490,"I: dsDNA","",""
387909,"I: dsDNA","",""
1840236,"I: dsDNA","",""
1498220,"I: dsDNA","",""
1735645,"I: dsDNA","",""
1735646,"I: dsDNA","",""
668618,"I: dsDNA","",""
2268607,"I: dsDNA","",""
2268621,"I: dsDNA","",""
1308896,"I: dsDNA","",""
1505027,"I: dsDNA","",""
259901,"I: dsDNA","",""
874267,"I: dsDNA","",""
874268,"I: dsDNA","",""
2060949,"I: dsDNA","",""
648017,"I: dsDNA","",""
1273712,"I: dsDNA","",""
129009,"I: dsDNA","",""
71366,"I: dsDNA","",""
360398,"I: dsDNA","",""
1969736,"I: dsDNA","",""
2268609,"I: dsDNA","",""
186153,"I: dsDNA","",""
1934428,"I: dsDNA","",""
445515,"I: dsDNA","",""
445517,"I: dsDNA","",""
1647463,"I: dsDNA","",""
2919543,"I: dsDNA","",""
78541,"I: dsDNA","",""
2681625,"I: dsDNA","",""
2908019,"I: dsDNA","",""
2914004,"I: dsDNA","",""
85154,"I: dsDNA","",""
2681626,"I: dsDNA","",""
1385385,"I: dsDNA","",""
1548906,"I: dsDNA","",""
1589273,"I: dsDNA","",""
484895,"I: dsDNA","",""
1429758,"I: dsDNA","",""
2905964,"I: dsDNA","",""
1234701,"I: dsDNA","",""
1273709,"I: dsDNA","",""
1406974,"I: dsDNA","",""
1640969,"I: dsDNA","",""
1158721,"I: dsDNA","",""
1229675,"I: dsDNA","",""
2126819,"I: dsDNA","",""
2590948,"I: dsDNA","",""
2713257,"I: dsDNA","",""
2315703,"I: dsDNA","",""
2010329,"I: dsDNA","",""
2749381,"I: dsDNA","",""
1194641,"I: dsDNA","",""
1357713,"I: dsDNA","",""
1124578,"I: dsDNA","",""
2182344,"I: dsDNA","",""
2163636,"I: dsDNA","",""
2907964,"I: dsDNA","",""
1093672,"I: dsDNA","",""
1175655,"I: dsDNA","",""
2913973,"I: dsDNA","",""
2923005,"I: dsDNA","",""
1091556,"I: dsDNA","",""
1223262,"I: dsDNA","",""
2913978,"I: dsDNA","",""
2914008,"I: dsDNA","",""
2914009,"I: dsDNA","",""
2920888,"I: dsDNA","",""
2801525,"dsDNA","",""
1542103,"dsDNA","",""
1536596,"I: dsDNA","",""
1223259,"I: dsDNA","",""
1223260,"I: dsDNA","",""
1223261,"I: dsDNA","",""
1777053,"I: dsDNA","",""
1777054,"I: dsDNA","",""
1481224,"I: dsDNA","",""
1161903,"I: dsDNA","",""
1391190,"I: dsDNA","",""
2486665,"dsDNA","",""
2283028,"dsDNA","",""
2283027,"dsDNA","",""
1548918,"I: dsDNA","",""
1928621,"","",""
1926503,"dsDNA","",""
1133022,"I: dsDNA","",""
754044,"I: dsDNA","",""
2596672,"I: dsDNA","",""
1958913,"I: dsDNA","",""
2801569,"I: dsDNA","",""
2928682,"I: dsDNA","",""
1173755,"I: dsDNA","",""
2500556,"I: dsDNA","",""
2928680,"I: dsDNA","",""
1173758,"I: dsDNA","",""
2048975,"I: dsDNA","",""
2923009,"I: dsDNA","",""
1897739,"I: dsDNA","",""
1897741,"I: dsDNA","",""
2419754,"I: dsDNA","",""
2749261,"I: dsDNA","",""
1541887,"I: dsDNA","",""
2927983,"I: dsDNA","",""
1813781,"I: dsDNA","",""
1654888,"I: dsDNA","",""
1654890,"I: dsDNA","",""
1005056,"I: dsDNA","",""
2500149,"I: dsDNA","",""
2316013,"I: dsDNA","",""
2801563,"I: dsDNA","",""
1543203,"I: dsDNA","",""
1871712,"I: dsDNA","",""
1916098,"I: dsDNA","",""
1871711,"I: dsDNA","",""
1897740,"I: dsDNA","",""
2419755,"I: dsDNA","",""
2789810,"I: dsDNA","",""
2801546,"I: dsDNA","",""
2801547,"I: dsDNA","",""
2801549,"I: dsDNA","",""
2801571,"I: dsDNA","",""
2801574,"I: dsDNA","",""
2698927,"I: dsDNA","",""
2315217,"I: dsDNA","",""
1150990,"I: dsDNA","",""
1664246,"I: dsDNA","",""
2796514,"I: dsDNA","",""
2593268,"I: dsDNA","",""
2729575,"I: dsDNA","",""
2783540,"I: dsDNA","",""
2663325,"I: dsDNA","",""
2048007,"I: dsDNA","",""
1567485,"I: dsDNA","",""
2753656,"I: dsDNA","",""
2660688,"I: dsDNA","",""
242861,"I: dsDNA","",""
2686474,"I: dsDNA","",""
2662283,"I: dsDNA","",""
1983555,"I: dsDNA","",""
2662138,"I: dsDNA","",""
2761109,"I: dsDNA","",""
1235559,"I: dsDNA","",""
2761110,"I: dsDNA","",""
2674970,"I: dsDNA","",""
1415147,"I: dsDNA","",""
1415148,"I: dsDNA","",""
2026102,"I: dsDNA","",""
1964565,"I: dsDNA","",""
2608321,"I: dsDNA","",""
2776735,"I: dsDNA","",""
2591031,"I: dsDNA","",""
2024238,"I: dsDNA","",""
2079340,"I: dsDNA","",""
2024241,"I: dsDNA","",""
2315475,"I: dsDNA","",""
2601626,"I: dsDNA","",""
2742114,"I: dsDNA","",""
1555208,"I: dsDNA","",""
2218617,"I: dsDNA","",""
2218618,"I: dsDNA","",""
2218619,"I: dsDNA","",""
2218620,"I: dsDNA","",""
756282,"I: dsDNA","",""
1327992,"I: dsDNA","",""
1327984,"I: dsDNA","",""
2884422,"I: dsDNA","",""
2880539,"I: dsDNA","",""
2282196,"I: dsDNA","",""
2675237,"I: dsDNA","",""
2675238,"I: dsDNA","",""
2675240,"I: dsDNA","",""
2675242,"I: dsDNA","",""
2675243,"I: dsDNA","",""
2675244,"I: dsDNA","",""
2675245,"I: dsDNA","",""
2675258,"I: dsDNA","",""
2675259,"I: dsDNA","",""
2675260,"I: dsDNA","",""
1862958,"I: dsDNA","",""
1862959,"I: dsDNA","",""
2608369,"I: dsDNA","",""
1862960,"I: dsDNA","",""
2675263,"I: dsDNA","",""
2675265,"I: dsDNA","",""
2305480,"I: dsDNA","",""
2305484,"I: dsDNA","",""
2305485,"I: dsDNA","",""
2305487,"I: dsDNA","",""
2305489,"I: dsDNA","",""
2898540,"I: dsDNA","",""
2305483,"I: dsDNA","",""
31537,"I: dsDNA","",""
2681624,"I: dsDNA","",""
2024334,"I: dsDNA","",""
2500815,"I: dsDNA","",""
2024335,"I: dsDNA","",""
2024336,"I: dsDNA","",""
2024337,"I: dsDNA","",""
2675235,"I: dsDNA","",""
2024338,"I: dsDNA","",""
2024339,"I: dsDNA","",""
2024340,"I: dsDNA","",""
1862961,"I: dsDNA","",""
1862962,"I: dsDNA","",""
2305481,"I: dsDNA","",""
1327938,"I: dsDNA","",""
1176426,"I: dsDNA","",""
1340712,"I: dsDNA","",""
205877,"I: dsDNA","",""
546803,"I: dsDNA","",""
373404,"I: dsDNA","",""
663554,"I: dsDNA","",""
1327936,"I: dsDNA","",""
663556,"I: dsDNA","",""
1074307,"I: dsDNA","",""
1088865,"I: dsDNA","",""
1089131,"I: dsDNA","",""
1079895,"I: dsDNA","",""
546806,"I: dsDNA","",""
546807,"I: dsDNA","",""
1340835,"I: dsDNA","",""
546808,"I: dsDNA","",""
1088867,"I: dsDNA","",""
1486404,"I: dsDNA","",""
1034128,"I: dsDNA","",""
1327762,"I: dsDNA","",""
2041521,"I: dsDNA","",""
2301548,"I: dsDNA","",""
2301609,"I: dsDNA","",""
1074305,"I: dsDNA","",""
1698710,"I: dsDNA","",""
1913044,"I: dsDNA","",""
2686471,"I: dsDNA","",""
1088866,"I: dsDNA","",""
2502470,"I: dsDNA","",""
2502469,"I: dsDNA","",""
2762409,"I: dsDNA","",""
2419614,"I: dsDNA","",""
1052672,"I: dsDNA","",""
1891703,"I: dsDNA","",""
2027899,"I: dsDNA","",""
546805,"I: dsDNA","",""
2892343,"I: dsDNA","",""
1500733,"I: dsDNA","",""
1500734,"I: dsDNA","",""
1500735,"I: dsDNA","",""
1399942,"I: dsDNA","",""
2892341,"I: dsDNA","",""
1815630,"I: dsDNA","",""
451705,"I: dsDNA","",""
2005048,"I: dsDNA","",""
2696397,"I: dsDNA","",""
2589658,"I: dsDNA","",""
2182346,"I: dsDNA","",""
2721760,"I: dsDNA","",""
1051676,"I: dsDNA","",""
2650874,"I: dsDNA","",""
2601675,"I: dsDNA","",""
1399915,"I: dsDNA","",""
1916414,"I: dsDNA","",""
1505227,"I: dsDNA","",""
1445859,"I: dsDNA","",""
1970795,"I: dsDNA","",""
2077135,"I: dsDNA","",""
2902842,"I: dsDNA","",""
2902904,"I: dsDNA","",""
861048,"I: dsDNA","",""
2599884,"I: dsDNA","",""
2907832,"I: dsDNA","",""
1567475,"I: dsDNA","",""
1698369,"I: dsDNA","",""
1689679,"I: dsDNA","",""
1585840,"I: dsDNA","",""
2913972,"I: dsDNA","",""
2759727,"I: dsDNA","",""
2759720,"I: dsDNA","",""
2759724,"I: dsDNA","",""
2759726,"I: dsDNA","",""
2759730,"I: dsDNA","",""
686439,"I: dsDNA","",""
1406793,"I: dsDNA","",""
2759393,"I: dsDNA","",""
2201420,"I: dsDNA","",""
2892340,"I: dsDNA","",""
2892345,"I: dsDNA","",""
2681621,"I: dsDNA","",""
2849704,"I: dsDNA","",""
1582154,"I: dsDNA","",""
1868595,"I: dsDNA","",""
1868594,"I: dsDNA","",""
1204534,"I: dsDNA","",""
1739607,"I: dsDNA","",""
1739608,"I: dsDNA","",""
1739611,"I: dsDNA","",""
2419951,"I: dsDNA","",""
2419959,"I: dsDNA","",""
1340819,"I: dsDNA","",""
2907833,"I: dsDNA","",""
1505226,"I: dsDNA","",""
1340831,"I: dsDNA","",""
2922998,"I: dsDNA","",""
2283292,"I: dsDNA","",""
2024213,"I: dsDNA","",""
2495553,"I: dsDNA","",""
2495554,"I: dsDNA","",""
2495555,"I: dsDNA","",""
2491321,"I: dsDNA","",""
1913446,"I: dsDNA","",""
2596715,"I: dsDNA","",""
2772077,"I: dsDNA","",""
2709317,"I: dsDNA","",""
1327990,"I: dsDNA","",""
2301731,"I: dsDNA","",""
1450749,"I: dsDNA","",""
2710495,"I: dsDNA","",""
1920526,"I: dsDNA","",""
2772083,"I: dsDNA","",""
2772087,"I: dsDNA","",""
2772088,"I: dsDNA","",""
2772089,"I: dsDNA","",""
2772090,"I: dsDNA","",""
2772091,"I: dsDNA","",""
2772092,"I: dsDNA","",""
2772093,"I: dsDNA","",""
2772094,"I: dsDNA","",""
2772095,"I: dsDNA","",""
2772084,"I: dsDNA","",""
2772079,"I: dsDNA","",""
2772080,"I: dsDNA","",""
2772081,"I: dsDNA","",""
2772082,"I: dsDNA","",""
2772085,"I: dsDNA","",""
2772086,"I: dsDNA","",""
2772062,"I: dsDNA","",""
2772061,"I: dsDNA","",""
2772069,"I: dsDNA","",""
2772066,"I: dsDNA","",""
2772070,"I: dsDNA","",""
2772071,"I: dsDNA","",""
2772072,"I: dsDNA","",""
2772073,"I: dsDNA","",""
2772063,"I: dsDNA","",""
2772067,"I: dsDNA","",""
2772075,"I: dsDNA","",""
2772076,"I: dsDNA","",""
2772064,"I: dsDNA","",""
2772078,"I: dsDNA","",""
2772065,"I: dsDNA","",""
2772059,"I: dsDNA","",""
2772060,"I: dsDNA","",""
2772074,"I: dsDNA","",""
2772068,"I: dsDNA","",""
1211417,"I: dsDNA","",""
2831617,"dsDNA","",""
2212563,"I: dsDNA","",""
1662333,"I: dsDNA","",""
1662332,"I: dsDNA","",""
2079417,"I: dsDNA","",""
2283286,"I: dsDNA","",""
1458711,"I: dsDNA","",""
373410,"I: dsDNA","",""
528321,"I: dsDNA","",""
561997,"I: dsDNA","",""
561998,"I: dsDNA","",""
1089130,"I: dsDNA","",""
373411,"I: dsDNA","",""
1034117,"I: dsDNA","",""
561999,"I: dsDNA","",""
1698361,"I: dsDNA","",""
2601686,"I: dsDNA","",""
2656532,"I: dsDNA","",""
2507858,"I: dsDNA","",""
2588490,"I: dsDNA","",""
2652414,"I: dsDNA","",""
2507854,"I: dsDNA","",""
2656542,"I: dsDNA","",""
2725616,"I: dsDNA","",""
2656529,"I: dsDNA","",""
2652415,"I: dsDNA","",""
2044561,"I: dsDNA","",""
35238,"I: dsDNA","",""
2905920,"I: dsDNA","",""
2570300,"I: dsDNA","",""
1983593,"I: dsDNA","",""
1983595,"I: dsDNA","",""
1589298,"I: dsDNA","",""
2736261,"I: dsDNA","",""
2576872,"I: dsDNA","",""
2736262,"I: dsDNA","",""
2735171,"I: dsDNA","",""
2590896,"I: dsDNA","",""
2712961,"I: dsDNA","",""
2736263,"I: dsDNA","",""
2801534,"I: dsDNA","",""
2590874,"I: dsDNA","",""
2736265,"I: dsDNA","",""
2736288,"I: dsDNA","",""
2570301,"I: dsDNA","",""
1150989,"I: dsDNA","",""
1813783,"I: dsDNA","",""
1813782,"I: dsDNA","",""
2886918,"I: dsDNA","",""
2041204,"I: dsDNA","",""
2596884,"I: dsDNA","",""
2231342,"I: dsDNA","",""
2231343,"I: dsDNA","",""
2231345,"I: dsDNA","",""
2231351,"I: dsDNA","",""
2231352,"I: dsDNA","",""
2231355,"I: dsDNA","",""
2231356,"I: dsDNA","",""
2231362,"I: dsDNA","",""
2591135,"I: dsDNA","",""
1647454,"I: dsDNA","",""
2025819,"I: dsDNA","",""
2480623,"I: dsDNA","",""
2316014,"I: dsDNA","",""
2713277,"I: dsDNA","",""
2713279,"I: dsDNA","",""
2713285,"I: dsDNA","",""
2653652,"I: dsDNA","",""
2508061,"I: dsDNA","",""
2601628,"I: dsDNA","",""
2601697,"I: dsDNA","",""
2508069,"I: dsDNA","",""
2713297,"I: dsDNA","",""
2713299,"I: dsDNA","",""
2419761,"I: dsDNA","",""
2713309,"I: dsDNA","",""
2713317,"I: dsDNA","",""
2024325,"I: dsDNA","",""
2483612,"I: dsDNA","",""
2565517,"I: dsDNA","",""
1540099,"I: dsDNA","",""
1206557,"I: dsDNA","",""
2681605,"I: dsDNA","",""
1655307,"I: dsDNA","",""
2932881,"I: dsDNA","",""
1567007,"I: dsDNA","",""
1567006,"I: dsDNA","",""
2681606,"I: dsDNA","",""
1446489,"I: dsDNA","",""
2886919,"I: dsDNA","",""
2508174,"I: dsDNA","",""
2713222,"I: dsDNA","",""
1965465,"I: dsDNA","",""
2712970,"I: dsDNA","",""
2712971,"I: dsDNA","",""
2712977,"I: dsDNA","",""
2712979,"I: dsDNA","",""
1647411,"I: dsDNA","",""
2020879,"I: dsDNA","",""
2231354,"I: dsDNA","",""
2592195,"I: dsDNA","",""
1863010,"I: dsDNA","",""
1920294,"I: dsDNA","",""
2184265,"I: dsDNA","",""
2053625,"I: dsDNA","",""
977927,"I: dsDNA","",""
1983588,"I: dsDNA","",""
2695836,"I: dsDNA","",""
2589656,"I: dsDNA","",""
2608320,"I: dsDNA","",""
2592163,"I: dsDNA","",""
2024330,"I: dsDNA","",""
2315695,"I: dsDNA","",""
2182345,"I: dsDNA","",""
2419762,"I: dsDNA","",""
2713308,"I: dsDNA","",""
1572715,"I: dsDNA","",""
1728958,"I: dsDNA","",""
2041492,"I: dsDNA","",""
1204539,"I: dsDNA","",""
2048008,"I: dsDNA","",""
2315597,"I: dsDNA","",""
2301664,"I: dsDNA","",""
2484249,"I: dsDNA","",""
1931407,"I: dsDNA","",""
2783547,"I: dsDNA","",""
2138298,"I: dsDNA","",""
2138299,"I: dsDNA","",""
1912318,"I: dsDNA","",""
2053603,"I: dsDNA","",""
1838067,"I: dsDNA","",""
1821555,"I: dsDNA","",""
1838071,"I: dsDNA","",""
2530027,"I: dsDNA","",""
1883372,"I: dsDNA","",""
1195085,"I: dsDNA","",""
1883377,"I: dsDNA","",""
2340716,"I: dsDNA","",""
2565502,"I: dsDNA","",""
2932880,"I: dsDNA","",""
1129146,"I: dsDNA","",""
504346,"I: dsDNA","",""
1873341,"I: dsDNA","",""
1647474,"I: dsDNA","",""
